date,pr_target,pr_chirps,pr_cemaden,tmean,tmax,tmin,rh,psfc,wind_speed,solar_rad,cape,tcwv,pr_provenance,input_provenance,z500,z500_std,u700,v700,q700,w500,ws700,shear_700,pr_grid_max,pr_grid_std
1981-01-01,0.0,0.0,,20.171173095703125,25.36581420898437,15.5631103515625,79.68636322021484,927.441796875,2.264551877975464,27.227004,4.5,17.054216,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5817.1104,3.1805542,1.2888503,0.9665214,4.724232,-0.01296401,1.6109931,-0.6535587779754639,0.0,0.0
1981-01-02,0.0,0.0,,20.76974105834961,25.596466064453125,17.514556884765625,88.09383392333984,928.707109375,2.7865447998046875,20.603732,535.375,30.282267,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5847.9287,4.834259,-0.45174634,-2.9489448,5.241456,0.004564282,2.9833455,0.19680070019531248,0.0,0.0
1981-01-03,0.0,0.0,,22.380430221557617,26.557769775390625,18.49716186523437,79.64585876464844,929.09,3.351713895797729,24.032956,85.5,36.40459,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5857.045,2.5546234,1.066496,-5.5168724,7.7021284,0.019936658,5.619012,2.2672981042022706,0.0,0.0
1981-01-04,4.2082233,4.2082233,,23.119508743286133,27.3988037109375,20.479766845703125,77.31219482421875,930.720390625,4.1068501472473145,21.248304,642.75,39.305298,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5868.513,4.1472006,3.8987966,-5.5119243,8.076402,-0.03404032,6.7514386,2.6445884527526857,7.470213,1.359734
1981-01-05,6.404151,6.404151,,22.25753593444824,25.645477294921875,19.77328491210937,87.14344024658203,931.779921875,1.3211690187454224,12.2957,1157.75,43.222153,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5876.6406,4.5764666,2.8617501,-4.4592547,7.883212,-0.110681504,5.298544,3.9773749812545773,11.368307,2.0692682
1981-01-06,5.880354,5.880354,,23.216821670532227,28.370086669921875,19.936492919921875,84.72222137451172,931.271875,1.7739876508712769,19.910708,1702.375,42.324505,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5879.703,2.4554226,1.2437298,-1.9453609,7.0351167,-0.037394714,2.3089592,0.534971549128723,7.8471966,0.8542591
1981-01-07,3.325774,3.325774,,23.574691772460938,28.496124267578125,19.883026123046875,83.35041046142578,929.685078125,2.366326093673706,21.906304,1394.125,41.097736,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5865.8877,5.387632,4.469555,0.3564455,6.832427,-0.08762792,4.4837456,2.1174195063262937,4.4381685,0.48314655
1981-01-08,15.799836,15.799836,,20.92442512512207,22.8873291015625,19.751190185546875,93.87554168701172,929.165703125,2.2320210933685303,11.456496,1064.75,41.75589,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5846.983,6.3671494,5.119311,1.3385439,7.627319,-0.14601526,5.2914124,3.0593913066314693,21.084518,2.2952962
1981-01-09,10.189398,10.189398,,20.6224422454834,23.345245361328125,19.10284423828125,91.23038482666016,929.829375,2.274667501449585,11.762468,789.75,37.8424,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5843.4517,7.154221,3.1203568,0.73246855,7.857842,-0.07158171,3.2051735,0.9305059985504149,13.597521,1.480249
1981-01-10,6.805786,6.805786,,20.9783878326416,24.138824462890625,19.343231201171875,91.05010986328124,929.499609375,2.812562942504883,14.677164,865.75,38.544224,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5842.2085,5.5151405,0.27682275,-0.9230305,7.593748,-0.1516151,0.9636473,-1.848915642504883,9.082166,0.9886999
1981-01-11,12.788556,12.788556,,20.97676086425781,24.572509765625,19.523406982421875,91.7365951538086,928.128046875,2.3023297786712646,12.489044,1295.25,39.967106,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5828.053,3.6722953,-1.1574559,-2.9574487,7.1427603,-0.09625305,3.175879,0.8735492213287355,15.886104,1.6261262
1981-01-12,2.6048772,2.6048772,,21.18058586120605,24.6441650390625,19.297149658203125,90.33524322509766,925.338359375,1.4105561971664429,15.960528,755.5,42.710083,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5816.2236,5.1757154,1.2382753,-3.763693,7.978272,-0.20958245,3.9621599,2.551603702833557,13.886097,5.220451
1981-01-13,8.469033,8.469033,,21.98796272277832,26.376007080078125,19.668975830078125,86.51742553710938,925.680859375,2.72925066947937,17.4656,755.125,40.615017,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5828.474,5.796485,4.71628,-3.4794922,8.226315,-0.07547366,5.8609014,3.1316507305206303,21.81721,7.577475
1981-01-14,52.035122,52.035122,,20.97519874572754,23.56964111328125,19.72503662109375,93.09534454345705,926.9375,2.411898374557495,7.379876,1185.25,45.987473,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5839.463,5.8161316,3.7411458,-3.7538104,8.546081,-0.16721241,5.2997417,2.887843325442505,63.544415,6.2233224
1981-01-15,0.8301045,0.8301045,,20.065671920776367,21.483306884765625,19.310455322265625,96.08890533447266,926.270625,2.04386568069458,4.660068,128.125,45.117783,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5831.3335,8.952719,2.739747,-3.9725027,8.660117,-0.27971876,4.8256598,2.7817941193054203,12.460212,3.1059673
1981-01-16,15.079699,15.079699,,20.245466232299805,23.00958251953125,19.31918334960937,94.3089370727539,929.125,2.3021090030670166,8.158424,97.0,40.898148,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5847.0654,9.427313,2.0223005,-5.246609,8.457779,-0.09870352,5.6228647,3.3207556969329834,17.401646,1.2944728
1981-01-17,15.193078,15.193078,,22.19060707092285,27.320709228515625,18.984344482421875,85.8611068725586,931.226875,1.7569255828857422,19.16716,1057.375,38.922665,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5877.645,4.779945,1.0518656,-5.0266395,7.8191724,-0.010236416,5.135516,3.378590417114258,17.532484,1.3042053
1981-01-18,21.202284,21.202284,,22.979820251464844,29.067535400390625,18.51840209960937,85.82901763916016,931.8075,1.4022455215454102,22.712732,2309.875,39.079453,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5891.184,2.7439115,0.006459147,-1.9966723,7.2231107,-0.045114107,1.9966826,0.5944370784545898,24.466976,1.8200483
1981-01-19,16.845205,16.845205,,23.014856338500977,27.440582275390625,21.35186767578125,89.6793441772461,930.412109375,1.422907471656799,16.455448,2817.125,40.65047,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5873.525,3.3949971,0.432084,-0.6675077,5.894586,-0.055562817,0.79514974,-0.627757731656799,19.439003,1.4460274
1981-01-20,0.0,0.0,,22.455751419067383,27.455291748046875,18.8841552734375,86.25296783447266,927.2746875,3.1581592559814453,20.721856,1655.375,40.204945,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5847.618,7.7436223,4.1082773,-0.17423573,6.266179,-0.08110359,4.1119704,0.9538111440185544,0.0,0.0
1981-01-21,11.047297,11.047297,,21.4178524017334,23.272613525390625,19.37533569335937,92.9214096069336,926.873359375,3.1664915084838867,8.840948,1684.0,42.56194,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5830.7085,9.388529,5.9123235,0.15319681,7.503582,-0.13246325,5.914308,2.7478164915161134,18.12015,3.256729
1981-01-22,0.0,0.0,,18.378692626953125,20.573394775390625,16.93267822265625,90.4690170288086,929.987109375,3.4639103412628174,9.497344,72.625,38.108536,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5830.1826,6.4328055,3.3064268,-0.36305624,7.691547,-0.090452224,3.3262994,-0.13761094126281748,0.0,0.0
1981-01-23,0.0,0.0,,19.054962158203125,22.81137084960937,15.792999267578123,84.80474853515625,932.076875,3.461781740188598,18.277752,11.375,29.028357,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5849.698,2.1928887,-0.7634429,-2.2716575,6.705939,0.026143912,2.3965127,-1.065269040188598,0.0,0.0
1981-01-24,5.4343514,5.4343514,,20.19951629638672,25.18173217773437,16.40020751953125,84.17520904541016,932.9175,2.750326871871948,21.579732,668.125,33.691223,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5868.8413,2.1652002,-1.840881,-2.2454007,6.606269,-0.023035584,2.903561,0.15323412812805204,8.913608,1.6020397
1981-01-25,6.250779,6.250779,,21.19629669189453,24.616424560546875,19.060699462890625,89.35442352294922,933.071328125,3.1967689990997314,17.373336,2746.0,33.134647,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5869.7026,2.479716,-2.736083,-1.2982916,6.4231677,-0.014907329,3.0284834,-0.16828559909973162,10.25274,1.8427216
1981-01-26,0.0,0.0,,21.420936584472656,25.834442138671875,18.54647827148437,83.9700698852539,933.744765625,3.264585494995117,24.988692,310.375,31.003403,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5870.676,2.885956,-3.6901808,-0.93808466,5.886922,-0.05240555,3.80755,0.5429645050048828,0.0,0.0
1981-01-27,0.0,0.0,,21.40805625915528,26.8309326171875,17.28680419921875,83.677978515625,933.995859375,2.6633455753326416,26.247352,868.0,27.441742,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5869.815,6.936549,-5.6539555,-2.1717594,5.251244,0.027432837,6.056711,3.3933654246673584,0.0,0.0
1981-01-28,0.0,0.0,,21.98304748535156,27.326324462890625,17.543914794921875,80.87348175048828,934.935,2.761587381362915,27.03744,959.375,22.463013,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5883.1963,9.0169525,-5.771688,-1.4169168,4.4614763,0.033018406,5.943066,3.181478618637085,0.0,0.0
1981-01-29,0.40182963,0.40182963,,22.59757423400879,27.40185546875,17.485565185546875,79.62484741210938,933.235078125,1.7920423746109009,25.325728,1028.5,23.086477,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5883.508,7.9805427,-3.635656,0.30847844,3.291301,0.04559523,3.6487195,1.856677125389099,12.054889,2.1639187
1981-01-30,0.0,0.0,,23.1514949798584,28.69989013671875,18.017974853515625,80.0490493774414,930.530625,1.6181888580322266,28.058712,1146.75,21.764704,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5864.4062,6.509709,1.1501515,2.3404999,3.3600216,-0.0023167015,2.607832,0.9896431419677736,0.0,0.0
1981-01-31,0.0,0.0,,21.875732421875,26.44955444335937,18.410308837890625,78.0814208984375,929.502890625,1.7233291864395142,19.891048,377.75,31.5634,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5840.965,6.2752786,2.2356627,1.6663773,6.3009458,-0.0144618545,2.7883687,1.0650395135604858,0.0,0.0
1981-02-01,0.0,0.0,,23.05535316467285,28.113311767578125,19.524200439453125,82.61637115478516,930.8709375,1.7778419256210327,24.964532,1506.625,33.419746,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5861.1763,1.9677018,-0.5786635,-1.5484005,6.601045,0.028875427,1.652996,-0.1248459256210328,0.0,0.0
1981-02-02,0.0,0.0,,24.82923126220703,30.33624267578125,19.848846435546875,74.29534149169922,932.211484375,2.1721866130828857,28.037132,1533.75,34.1467,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5887.562,2.3986883,-0.76942235,-2.7120137,6.1422734,0.011051791,2.8190475,0.6468608869171142,0.0,0.0
1981-02-03,0.0,0.0,,25.179235458374023,30.08090209960937,20.075653076171875,72.12621307373047,931.216171875,2.158275365829468,26.44226,1221.0,37.93605,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5886.0737,1.4653459,1.6634222,-1.0652069,6.3930564,-0.008228648,1.9752568,-0.1830185658294683,0.0,0.0
1981-02-04,0.0,0.0,,24.92562294006348,30.43392944335937,20.082275390625,76.08277130126953,929.816953125,2.3902416229248047,26.315748,1607.375,36.952984,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5878.7886,2.7860553,3.3334167,-1.1601002,6.6081276,0.005921664,3.5295184,1.1392767770751955,0.0,0.0
1981-02-05,0.4527544,0.4527544,,22.431299209594727,24.939697265625,20.1055908203125,86.86280059814453,930.186640625,2.645193099975586,15.347228,1893.125,37.384586,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5870.601,4.098249,3.3356345,0.6171841,6.8657613,-0.008538905,3.392252,0.7470589000244141,13.582632,2.438157
1981-02-06,13.340377,13.340377,,22.017303466796875,26.062225341796875,20.32086181640625,89.9997787475586,932.246640625,2.2997734546661377,17.436972,2167.375,38.30393,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5876.3804,3.2492454,0.37303096,-0.026855122,7.603533,-0.09025923,0.37399638,-1.9257770746661378,25.84445,10.387399
1981-02-07,0.0,0.0,,21.54805564880371,25.477325439453125,19.86825561523437,89.41649627685547,933.008984375,2.83599853515625,19.200416,1239.625,38.479626,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5878.947,4.08363,-0.6297904,0.8033122,7.334395,-0.06198129,1.0207578,-1.81524073515625,0.0,0.0
1981-02-08,19.778261,19.778261,,20.994287490844727,25.269195556640625,19.053253173828125,88.51610565185547,932.925703125,1.6345897912979126,15.16722,1518.5,38.83346,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5872.799,5.406714,0.121138215,0.18387753,6.8678308,-0.03824138,0.22019403,-1.4143957612979126,37.230675,9.077376
1981-02-09,7.189339,7.189339,,21.32090187072754,26.00714111328125,18.29901123046875,88.63616943359375,930.808515625,1.2441072463989258,18.42794,1102.5,36.113094,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5857.6123,4.3030815,1.7846942,-0.7197843,6.3824587,-0.032093953,1.924376,0.6802687536010743,13.165529,5.586109
1981-02-10,3.7942662,3.7942662,,21.38783836364746,25.350067138671875,18.617706298828125,88.1417236328125,929.222265625,1.3127878904342651,19.671972,428.375,31.559961,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5846.3843,3.859605,1.6486888,-0.78344387,5.6554985,-0.044812758,1.8253654,0.5125775095657348,20.48544,6.2287235
1981-02-11,13.88135,13.88135,,21.84364128112793,26.266815185546875,18.89605712890625,88.32147216796875,928.8225,1.5071372985839844,17.719804,833.0,34.68349,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5847.948,5.0907254,-0.15473731,-0.34394732,5.989188,-0.047882255,0.3771517,-1.1299855985839844,18.115608,2.131691
1981-02-12,6.8103333,6.8103333,,22.96894836425781,28.193603515625,18.65087890625,81.89997100830078,928.767265625,2.250361204147339,23.116364,1198.125,35.194733,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5856.515,4.306342,-2.2756877,-3.805881,6.125116,0.007004057,4.434353,2.183991795852661,8.887703,1.0458294
1981-02-13,5.4580417,5.4580417,,24.00865173339844,28.465972900390625,19.652801513671875,76.02698516845703,931.346015625,2.5737435817718506,26.801636,1124.125,32.711468,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5878.477,6.731212,-0.18814786,-4.570409,6.427151,0.04044368,4.5742803,2.0005367182281493,7.12292,0.8381649
1981-02-14,0.0,0.0,,24.667505264282227,27.949981689453125,21.616119384765625,79.11669158935547,932.411796875,1.6415034532546997,24.615048,2724.75,31.04629,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5893.3813,7.8289523,-3.320765,-0.10359001,4.8341985,0.031654563,3.3223803,1.6808768467453001,0.0,0.0
1981-02-15,0.0,0.0,,23.30472755432129,29.057861328125,18.46600341796875,77.4920654296875,932.297734375,1.350576400756836,25.792072,2413.625,18.166296,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5893.8145,7.9758296,-6.9551325,-0.22467586,3.7673686,0.029315194,6.9587603,5.608183899243164,0.0,0.0
1981-02-16,0.68171257,0.68171257,,24.04328346252441,28.3602294921875,20.631591796875,78.9278793334961,932.934296875,1.490191102027893,23.316292,1916.625,26.866745,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5902.0737,6.9342494,-4.796368,-0.95134425,4.545521,0.014931773,4.8898063,3.399615197972107,4.4010468,1.3938875
1981-02-17,1.152628,1.152628,,23.046707153320312,28.129302978515625,18.687652587890625,80.01485443115234,933.376484375,2.418137788772583,25.69391,2285.5,25.260864,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5891.445,9.208268,-7.10743,-1.8068905,4.7176633,0.009765422,7.3335133,4.915375511227417,6.4165244,2.316705
1981-02-18,1.8349999,1.8349999,,22.23036193847656,27.167205810546875,18.617645263671875,81.58131408691406,933.681875,1.8666826486587524,24.011054,1939.375,30.069923,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5873.8105,8.522435,-4.8987193,-2.521525,5.279083,0.0085031055,5.5095863,3.642903651341247,5.981459,2.3436046
1981-02-19,1.1125873,1.1125873,,21.23552322387696,25.114715576171875,17.683563232421875,87.70877075195312,933.368203125,2.0940849781036377,22.27082,3360.125,31.286356,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5864.51,8.274524,-3.104028,0.3237978,5.067435,-0.0014118969,3.1208708,1.0267858218963624,7.182718,2.2748907
1981-02-20,11.939769,11.939769,,21.018518447875977,26.226348876953125,17.7098388671875,84.70305633544922,932.875234375,2.8459904193878174,25.541284,2457.25,26.736557,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5850.075,8.744025,-5.604342,-2.1836033,5.368641,-0.025786804,6.0147133,3.168722880612183,17.184942,3.840887
1981-02-21,5.030826,5.030826,,21.057706832885746,25.968292236328125,18.2705078125,86.35440063476562,933.343359375,2.8827946186065674,21.203608,3568.25,30.772095,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5855.3877,10.261381,-6.540306,-4.2179804,5.7661853,-0.024523068,7.782478,4.899683381393433,7.3582444,1.02218
1981-02-22,0.0,0.0,,20.89775848388672,25.645172119140625,17.916717529296875,85.67855072021484,933.715390625,3.201609373092652,21.286812,901.0,30.666143,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5864.758,7.147409,-6.440928,-3.0101273,5.8856163,-0.041055128,7.1096005,3.907991126907348,0.0,0.0
1981-02-23,8.874603,8.874603,,20.755346298217773,25.297760009765625,17.981170654296875,86.94781494140625,933.106015625,2.945177793502808,20.222378,2545.375,31.567787,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5860.8545,3.2446094,-5.787997,-2.1000545,6.087831,-0.015496852,6.1572022,3.2120244064971923,12.980274,1.8031713
1981-02-24,5.155184,5.155184,,20.830829620361328,25.2205810546875,17.830596923828125,86.91136932373047,932.565078125,2.5803346633911133,18.45437,1560.875,33.25746,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5857.656,1.4675736,-4.309608,-1.7872124,5.617332,-0.0074210637,4.665496,2.085161336608887,7.5401344,1.0474474
1981-02-25,4.0472713,4.0472713,,21.40591621398925,25.351318359375,18.272247314453125,86.62796020507812,932.4196875,1.81954562664032,17.217378,1877.875,33.86164,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5858.691,1.6712769,-3.3196857,-1.211388,5.2520123,-0.010168064,3.5338044,1.7142587733596801,5.9196663,0.82233804
1981-02-26,9.529415,9.529415,,22.137910842895508,27.82745361328125,18.603668212890625,84.26030731201172,932.2946875,1.6604595184326172,24.086968,1456.75,31.754654,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5854.92,3.5818093,-2.1441011,-0.44922954,5.1391997,0.013444308,2.1906567,0.5301971815673827,13.47179,1.7801255
1981-02-27,0.0,0.0,,22.1251220703125,27.491424560546875,17.649383544921875,83.6629638671875,930.906015625,1.3572111129760742,23.61101,1095.5,27.077696,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5844.0874,6.4735475,-1.528627,-0.89264804,4.9715734,0.044155933,1.7701755,0.4129643870239257,0.0,0.0
1981-02-28,0.0,0.0,,23.230859756469727,28.365692138671875,18.802520751953125,75.0990982055664,930.197265625,1.639865517616272,24.438044,1131.625,25.847368,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5853.3794,7.6847878,1.035149,1.2188725,5.0826406,0.030260658,1.5991197,-0.04074581761627205,0.0,0.0
1981-03-01,2.7021642,2.7021642,,22.4241943359375,26.530487060546875,19.577545166015625,84.57659149169922,930.89375,2.451714515686035,22.659284,1464.75,28.93894,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5866.394,8.265224,-0.007820305,3.9152741,5.235156,0.038746268,3.915282,1.4635674843139648,3.5403852,0.369151
1981-03-02,0.0,0.0,,22.848535537719727,28.33221435546875,18.71737670898437,78.59227752685547,931.234609375,1.5678638219833374,25.385942,310.375,25.40948,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5873.2866,4.8387694,0.8875561,1.2877471,5.1633754,0.037539158,1.5639849,-0.003878921983337502,0.0,0.0
1981-03-03,0.0,0.0,,25.065160751342773,31.13177490234375,19.938934326171875,74.52547454833984,929.356953125,1.746316909790039,25.762702,1633.125,30.37638,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5878.005,3.5798016,2.1854432,1.1883689,5.39086,0.018561801,2.4876459,0.7413289902099609,0.0,0.0
1981-03-04,4.7472672,4.7472672,,22.608736038208008,25.936737060546875,20.61947631835937,89.9115219116211,929.6321875,2.505657434463501,13.062381,2116.0,42.193745,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5868.9272,5.3473086,1.6776601,0.44610944,7.247403,-0.078683086,1.73596,-0.769697434463501,6.219887,0.64853877
1981-03-05,0.9439761,0.9439761,,21.17639541625977,23.731414794921875,19.687652587890625,93.5482406616211,930.108671875,2.2236177921295166,9.466665,1821.375,42.941196,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5861.563,4.4046645,2.617894,-0.4837467,7.566342,-0.052732572,2.6622133,0.4385955078704833,2.0768826,0.7982238
1981-03-06,0.0,0.0,,21.82845115661621,26.694976806640625,19.387725830078125,88.13995361328125,928.7603125,1.6481794118881226,19.193602,2073.25,39.442375,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5851.626,3.9491315,1.7256085,-0.2953639,7.580225,-0.050033323,1.7507039,0.10252448811187742,0.0,0.0
1981-03-07,0.0,0.0,,21.45941734313965,25.946441650390625,18.869110107421875,89.44734954833984,927.951875,1.5422296524047852,15.531943,1246.25,40.11096,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5845.3247,8.925137,3.312555,-0.7412811,7.8118563,-0.06784144,3.3944836,1.852253947595215,0.0,0.0
1981-03-08,15.190881,15.190881,,21.554946899414062,26.436920166015625,19.281005859375,88.88838958740234,927.314765625,1.4819194078445437,16.932558,1912.25,39.525593,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5841.3965,10.383624,3.9464571,0.3470075,7.6512585,-0.058720876,3.9616838,2.479764392155456,18.121782,1.4642094
1981-03-09,23.345604,23.345604,,20.6710262298584,23.650177001953125,19.065399169921875,91.34500885009766,927.817578125,2.4656593799591064,16.456719,2433.875,33.904926,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5828.1123,14.258727,3.6412454,2.1149044,7.2706923,-0.08436908,4.2108774,1.7452180200408938,27.849867,2.250222
1981-03-10,0.0,0.0,,20.63475227355957,24.36972045898437,18.319580078125,85.99686431884766,927.920234375,2.4491207599639893,18.753886,88.75,27.008026,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5817.405,12.909259,2.6822443,1.0751433,5.9250207,0.034196023,2.8897002,0.4405794400360108,0.0,0.0
1981-03-11,0.0,0.0,,21.467863082885746,26.07037353515625,17.8441162109375,85.9023208618164,927.5190625,1.7244634628295898,21.906174,1291.5,24.947672,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5821.669,13.227903,4.3004775,1.1772211,4.8965096,0.033518244,4.4586945,2.73423103717041,0.0,0.0
1981-03-12,0.0,0.0,,22.938140869140625,28.334503173828125,19.17025756835937,80.6510238647461,927.079453125,2.02675199508667,23.30562,543.625,26.290123,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5834.1587,13.770956,5.498634,1.5280008,4.337481,0.03827108,5.706992,3.6802400049133297,0.0,0.0
1981-03-13,0.0,0.0,,21.99358940124512,25.620086669921875,19.478912353515625,86.74604034423828,928.9775,2.2590420246124268,21.568922,532.875,27.567505,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5852.3716,9.090074,3.5514624,2.6737425,4.45945,0.050920244,4.4454226,2.186380575387573,0.0,0.0
1981-03-14,0.0,0.0,,22.32663917541504,27.277252197265625,18.260955810546875,80.7224349975586,929.542890625,2.26332688331604,22.462172,141.625,26.402445,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5868.4146,3.7543168,0.65650094,-0.02222131,4.082446,0.05232751,0.6568769,-1.6064499833160402,0.0,0.0
1981-03-15,2.659336,2.659336,,24.06607246398925,29.20101928710937,18.97314453125,78.6656723022461,927.788828125,1.7994533777236938,21.747284,1113.75,28.476326,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5871.686,5.7612557,3.0629244,0.9821249,4.338827,0.009588639,3.2165315,1.417078122276306,5.308662,1.9444742
1981-03-16,23.65158,23.65158,,23.37924194335937,27.889801025390625,20.17929077148437,87.25189208984375,928.1875,1.3913933038711548,16.424874,2101.75,41.483086,chirps_v2_real,era5land_v2+era5_single_real+era5_pl_real_domain+chirps_v2_real_grid,5864.3867,8.226659,1.6963799,0.83496255,6.0804567,-0.10180094,1.8907319,0.49933859612884524,30.48065,2.1028671
